dataset,seed,model_id,label,abbrev,family,MAPE,RMSPE,MAAPE,MASE,MSE,R2,cost_selected,epsilon_selected,sigma_selected,gamma_selected,sym_type_selected,mtry_selected,xgb_trees_selected,xgb_lr_selected,xgb_depth_selected
boston,12,b2,Random Forest,RF,baseline,9.765487661321972,13.756249691742026,6.107864884083315,0.19233633263671251,7.528126504888321,0.8826852836564648,NA,NA,NA,NA,NA,6,NA,NA,NA
boston,12,b3,XGBoost,XGB,baseline,9.675203355427417,12.261616981863963,6.096658137883748,0.192456690357139,6.970936353534372,0.8913682679969983,NA,NA,NA,NA,NA,NA,300,0.05,3
boston,12,b4,Linear Regression,LR,baseline,18.554013407225778,31.85074463849854,10.670810970182412,0.32966459727238845,22.467958092903967,0.649870106622688,NA,NA,NA,NA,NA,NA,NA,NA,NA
boston,12,b5,WLS (1/y²),WLS,baseline,15.009748885196093,23.1493098141155,9.043856977431592,0.3024137685859655,22.246612476791938,0.653319450646225,NA,NA,NA,NA,NA,NA,NA,NA,NA
boston,12,b6,Log-SVR,Log-SVR,baseline,15.069480031858856,32.313505840389276,8.258102423277148,0.22424831838717504,11.05193758222591,0.8277719002645104,1,0.01,NA,0.224,NA,NA,NA,NA,NA
boston,12,b7a,QR (τ = 0.5),QR,baseline,17.837399524792087,33.05339203970708,10.035493752268046,0.3118153260997361,24.24690787084457,0.6221478056686616,NA,NA,NA,NA,NA,NA,NA,NA,NA
boston,13,m1,SVR-MAPE,SVR-MAPE,psvr,10.455176552117736,14.657276211183095,6.536162461495952,0.2248055980831112,15.193570443379965,0.8010642254787763,100,1,7.071,0.010000191803678796,NA,NA,NA,NA,NA
boston,13,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,11.624253195396134,16.010296906362907,7.239532651522523,0.24290016734198247,14.996944031385382,0.8036387373558391,10,1,2.236,0.10000608036968646,odd,NA,NA,NA,NA
boston,13,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,13.103443930917278,18.506976056952336,8.095549450481123,0.31002278843586994,30.43949644328862,0.6014429377513358,100,NA,2.236,0.10000608036968646,NA,NA,NA,NA,NA
boston,13,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,13.103443930917278,18.506976056952336,8.095549450481123,0.31002278843586994,30.43949644328862,0.6014429377513358,100,NA,2.236,0.10000608036968646,NA,NA,NA,NA,NA
boston,13,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,15.32526181733502,20.717041449843432,9.442796621914772,0.35529039710910126,37.07636214604794,0.514543678364478,100,NA,7.071,0.010000191803678796,odd,NA,NA,NA,NA
boston,13,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,15.32526181733502,20.717041449843432,9.442796621914772,0.35529039710910126,37.07636214604794,0.514543678364478,100,NA,7.071,0.010000191803678796,odd,NA,NA,NA,NA
boston,13,b1,ε-SVR (MSE),SVR-MSE,baseline,14.198493424471465,24.152461461566162,8.432610107818139,0.24893119944950248,13.010099735940205,0.8296533209746408,10,NA,0.266,7.0665385267680465,NA,NA,NA,NA,NA
boston,13,b2,Random Forest,RF,baseline,13.040422962808185,19.377516422368156,8.011344853847024,0.24830332482420317,14.381956557990412,0.8116910256442701,NA,NA,NA,NA,NA,6,NA,NA,NA
boston,13,b3,XGBoost,XGB,baseline,11.636656347888644,16.399794052871005,7.234626196764944,0.22258460037930672,9.385924743889895,0.8771061604326706,NA,NA,NA,NA,NA,NA,300,0.1,3
